1.18|69|310.66|14:50|4734689
1.58|68|272.74|14:50|4734690
2.82|62|285.71|14:51|4734691
1.97|59|281.94|14:51|4734692
2.95|53|235.42|14:51|4734693
1.13|72|349.6|14:52|4734694
3.39|63|271.82|14:52|4734695
1.00|67|327.76|14:53|4734696
1.14|52|236.53|14:53|4734697
5.56|64|314.25|14:53|4734698
12.00|64|276.45|14:54|4734699
1.08|64|283.9|14:54|4734700
1.77|65|326|14:55|4734701
1.92|40|203.97|14:55|4734702
3.47|74|325.74|14:55|4734703
2.37|53|213.65|14:56|4734704
13.86|67|300.16|14:56|4734705
1.40|67|348.4|14:57|4734706
1.00|58|218.81|14:57|4734707
5.59|66|320.95|14:57|4734708
1.90|58|277.82|14:58|4734709
4.29|61|346.72|14:58|4734710
3.74|67|285.82|14:59|4734711
8.83|46|217.75|14:59|4734712
1.04|66|381.61|15:00|4734713
1.00|63|303.4|15:00|4734714
3.00|49|236.48|15:01|4734715
1.00|54|291.51|15:01|4734716
1.94|72|390.59|15:01|4734717
1.54|55|257.42|15:02|4734718
1.06|58|300.62|15:02|4734719
4.76|58|251.42|15:02|4734720
2.82|73|327.59|15:03|4734721
1.00|61|332.27|15:03|4734722
1.00|48|209.49|15:03|4734723
3.07|64|319.53|15:03|4734724
27.41|67|364.92|15:04|4734725
1.37|65|341.18|15:05|4734726
3.47|51|238.34|15:05|4734727
1.04|52|312.96|15:06|4734728
2.16|69|371.88|15:06|4734729
7.70|57|294.65|15:06|4734730
1.00|53|289.61|15:07|4734731
1.86|57|273.68|15:07|4734732
2.38|57|288.72|15:07|4734733
1.38|74|376.57|15:08|4734734
12.41|46|225.45|15:08|4734735
1.03|53|292.97|15:09|4734736
1.02|65|322.14|15:09|4734737
3.49|64|339.07|15:09|4734738
2.15|61|330.19|15:10|4734739
2.44|60|282.5|15:10|4734740
2.40|58|279.49|15:11|4734741
1.11|51|227.45|15:11|4734742
3.72|59|324.28|15:11|4734743
1.25|60|311.65|15:12|4734744
11.98|63|329.01|15:12|4734745
1.04|54|237.67|15:13|4734746
2.72|64|333.05|15:13|4734747
1.17|61|274.98|15:13|4734748
1.28|67|330.8|15:14|4734749
1.91|61|243.45|15:14|4734750
1.00|61|277.66|15:14|4734751
8.21|74|402.05|15:14|4734752
78.00|62|294.45|15:15|4734753
1.05|52|320.47|15:16|4734754
6.88|55|234.55|15:17|4734755
1.45|66|321.2|15:17|4734756
5.87|53|239.92|15:17|4734757
1.19|46|222.69|15:18|4734758
1.58|75|352.47|15:18|4734759
1.00|54|297.09|15:19|4734760
1.64|62|323.21|15:19|4734761
1.75|55|324.18|15:19|4734762
1.00|66|353.73|15:19|4734763
1.00|56|252.31|15:20|4734764
1.29|64|326.77|15:20|4734765
1.61|61|342.54|15:20|4734766
1.56|65|321.61|15:20|4734767
1.34|62|231.48|15:21|4734768
2.09|53|316.91|15:21|4734769
5.39|64|260.79|15:21|4734770
1.04|61|381.37|15:22|4734771
1.12|62|286.83|15:22|4734772
1.71|63|329.53|15:23|4734773
1.00|53|257.2|15:23|4734774
1.88|59|285.9|15:23|4734775
1.09|57|347.12|15:23|4734776
67.61|55|266.21|15:24|4734777
5.50|65|337.29|15:25|4734778
6.10|46|192.7|15:25|4734779
1.10|62|349.97|15:26|4734780
2.12|61|271.68|15:26|4734781
1.28|47|172.52|15:27|4734782
1.50|68|347.5|15:27|4734783
2.98|48|197.98|15:27|4734784
1.92|50|256.59|15:28|4734785
1.00|55|286.41|15:28|4734786
26.52|66|320.83|15:28|4734787
1.00|59|357.61|15:29|4734788
6.45|59|276.42|15:29|4734789
9.34|66|295.54|15:30|4734790
7.00|60|310.99|15:31|4734791
1.00|65|323.17|15:31|4734792
2.21|51|274.74|15:31|4734793
1.96|46|226.3|15:32|4734794
1.00|54|274.63|15:32|4734795
1.46|59|277.62|15:32|4734796
1.54|60|260.46|15:33|4734797
47.55|55|260.14|15:33|4734798
1.66|65|394.43|15:34|4734799
1.05|55|272.63|15:34|4734800
2.42|69|332.02|15:35|4734801
1.08|65|333.42|15:35|4734802
2.51|63|287.65|15:35|4734803
1.09|59|288.86|15:36|4734804
12.22|53|226.35|15:36|4734805
6.32|50|315.33|15:37|4734806
1.28|57|284.72|15:37|4734807
2.13|48|285.9|15:37|4734808
1.39|60|233.47|15:38|4734809
1.00|58|286.08|15:38|4734810
3.30|65|321.15|15:38|4734811
27.35|55|286.91|15:39|4734812
1.12|62|277.17|15:40|4734813
1.93|51|284.3|15:40|4734814
1.00|55|323.38|15:40|4734815
1.58|54|259.95|15:41|4734816
3.32|71|345.1|15:41|4734817
1.60|50|240.08|15:41|4734818
1.55|61|294.35|15:42|4734819
1.05|65|311.84|15:42|4734820
1.10|57|251.69|15:42|4734821
1.08|57|303.04|15:42|4734822
2.38|71|393.58|15:43|4734823
4.80|45|205.69|15:43|4734824
9.11|57|283.23|15:44|4734825
1.57|57|317.06|15:44|4734826
86.34|60|254.16|15:45|4734827
1.51|61|328.31|15:46|4734828
1.00|59|266.19|15:46|4734829
3.08|55|298.88|15:46|4734830
2.40|55|273.29|15:47|4734831
1.49|46|244.14|15:47|4734832
1.94|60|262.27|15:47|4734833
4.55|51|285.42|15:48|4734834
1.72|54|258.45|15:48|4734835
1.43|61|326.52|15:49|4734836
29.09|54|234.24|15:49|4734837
2.02|54|285.95|15:50|4734838
1.47|52|232.95|15:50|4734839
2.15|57|211.94|15:51|4734840
1.22|61|312.07|15:51|4734841
6.32|58|263.49|15:51|4734842
2.32|65|375.83|15:52|4734843
7.72|54|296.82|15:52|4734844
1.97|57|265.72|15:53|4734845
1.09|59|245.19|15:53|4734846
1.00|53|281.95|15:53|4734847
51.29|51|220.34|15:54|4734848
1.25|55|213.98|15:55|4734849
1.18|70|339.23|15:55|4734850
1.00|57|251.96|15:55|4734851
1.59|71|385.45|15:55|4734852
1.64|61|274.66|15:56|4734853
1.08|58|263.66|15:56|4734854
2.07|55|255.28|15:56|4734855
8.49|48|274.79|15:57|4734856
1.69|53|260.5|15:57|4734857
2.37|42|227.52|15:58|4734858
1.38|56|315.31|15:58|4734859
1.38|62|361.82|15:58|4734860
1.00|52|181.12|15:59|4734861
1.03|57|251.38|15:59|4734862
1.27|63|378|15:59|4734863
1.12|56|272.35|15:59|4734864
2.56|51|283.41|16:00|4734865
1.16|70|330.25|16:00|4734866
3.01|77|347.79|16:00|4734867
1.93|67|272.03|16:01|4734868
1.89|69|381.45|16:01|4734869
51.28|54|276.14|16:01|4734870
1.00|61|297.39|16:02|4734871
1.78|66|291.26|16:03|4734872
2.04|68|260.46|16:03|4734873
1.00|63|315.35|16:03|4734874
1.24|72|290.06|16:04|4734875
1.00|76|374.37|16:04|4734876
1.00|76|311.6|16:04|4734877
1.18|65|357|16:04|4734878
19.80|73|357.59|16:05|4734879
6.21|69|344.83|16:05|4734880
6.76|66|293.92|16:06|4734881
1.08|72|374.69|16:07|4734882
1.34|79|347.93|16:07|4734883
1.00|62|362.85|16:07|4734884
2.78|66|265.88|16:07|4734885
1.01|72|318.31|16:08|4734886
1.30|74|351.02|16:08|4734887
2.73|75|335.31|16:08|4734888
1.00|60|307.26|16:09|4734889
1.65|56|234.03|16:09|4734890
1.00|63|285.06|16:09|4734891
1.41|63|298.66|16:09|4734892
1.70|71|416.18|16:10|4734893
1.88|75|335.69|16:10|4734894
5.16|56|262.51|16:10|4734895
1.31|65|338.78|16:11|4734896
4.47|71|358.98|16:11|4734897
1.97|67|324.29|16:12|4734898
1.03|69|322.15|16:12|4734899
1.11|70|341.82|16:12|4734900
1.05|70|309.48|16:13|4734901
12.72|76|374.08|16:13|4734902
1.00|56|260.73|16:14|4734903
2.05|70|394.89|16:14|4734904
3.86|61|262.05|16:14|4734905
1.89|68|334.66|16:15|4734906
5.88|61|309.79|16:15|4734907
1.00|64|316.61|16:16|4734908
4.67|64|354.05|16:16|4734909
1.03|63|306.89|16:16|4734910
2.13|69|269.85|16:17|4734911
2.23|62|357.22|16:17|4734912
1.00|73|402.21|16:17|4734913
1.00|60|363.51|16:18|4734914
1.27|70|350.16|16:18|4734915
1.00|63|253.18|16:18|4734916
9.12|69|380.48|16:18|4734917
1.84|62|354.04|16:19|4734918
3.19|60|282.13|16:19|4734919
3.82|76|416.67|16:20|4734920
1.00|76|386.43|16:20|4734921
6.76|67|370.37|16:21|4734922
19.78|60|312.26|16:21|4734923
1.00|82|380.49|16:22|4734924
2.16|59|307.12|16:22|4734925
4.91|59|276.73|16:23|4734926
1.01|62|331.05|16:23|4734927
3.93|58|285.95|16:23|4734928
1.00|66|296.36|16:24|4734929
2.71|73|419.19|16:24|4734930
5.34|81|357.67|16:25|4734931
2.65|61|339.69|16:25|4734932
8.69|56|294.99|16:26|4734933
2.25|58|322.3|16:26|4734934
2.44|76|358.05|16:27|4734935
9.32|61|294.42|16:27|4734936
2.26|75|318.76|16:28|4734937
1.56|59|307.73|16:28|4734938
5.36|61|306.45|16:28|4734939
1.04|62|284.56|16:29|4734940
1.00|74|362.1|16:29|4734941
1.17|66|355.24|16:29|4734942
1.00|74|338.72|16:30|4734943
5.56|71|347.04|16:30|4734944
3.20|59|292.28|16:30|4734945
3.07|66|310.48|16:31|4734946
3.55|66|296.43|16:31|4734947
4.80|69|357.39|16:32|4734948
1.69|62|252.29|16:32|4734949
2.44|90|445.04|16:33|4734950
1.19|78|357.51|16:33|4734951
1.00|50|207.38|16:33|4734952
1.65|65|297.85|16:34|4734953
1.10|61|307.43|16:34|4734954
4.88|65|348.03|16:34|4734955
2.85|73|326.64|16:35|4734956
2.95|60|286.08|16:35|4734957
1.14|74|361.73|16:36|4734958
2.47|73|369.67|16:36|4734959
1.46|47|233.16|16:36|4734960
3.20|64|306.91|16:37|4734961
3.30|67|298.6|16:37|4734962
4.06|70|392.87|16:37|4734963
18.12|70|390.13|16:38|4734964
1.00|75|380.5|16:39|4734965
1.51|70|319.08|16:39|4734966
1.12|69|331.96|16:39|4734967
9.52|48|226.68|16:40|4734968
1.97|54|252.13|16:40|4734969
3.92|55|276.35|16:41|4734970
1.70|76|426.61|16:41|4734971
1.12|69|369.22|16:41|4734972
1.00|70|326.92|16:42|4734973
3.63|70|394.25|16:42|4734974
1.00|65|271.77|16:42|4734975
3.58|79|427.07|16:43|4734976
1.76|52|237.27|16:43|4734977
1.01|66|399.87|16:43|4734978
5.05|75|375.14|16:44|4734979
1.26|66|342.68|16:44|4734980
1.13|70|364.57|16:45|4734981
2.89|51|279.43|16:45|4734982
4.02|76|350.26|16:45|4734983
1.04|65|309.42|16:46|4734984
1.32|65|336.14|16:46|4734985
1.33|63|261.26|16:46|4734986
1.00|73|316.75|16:47|4734987
1.55|68|370.31|16:47|4734988
1.90|53|269.68|16:47|4734989
1.49|65|325.62|16:47|4734990
1.28|63|340.26|16:48|4734991
1.00|69|354.38|16:48|4734992
1.11|64|273.95|16:48|4734993
1.00|60|298.66|16:48|4734994
2.83|68|372.21|16:49|4734995
2.04|85|421.51|16:49|4734996
1.02|68|312.09|16:49|4734997
5.91|57|299.25|16:50|4734998
10.09|62|267.19|16:50|4734999
2.84|72|334.79|16:51|4735000
2.63|69|357.37|16:51|4735001
1.00|78|436.72|16:52|4735002
1.77|78|343.75|16:52|4735003
1.69|68|371.5|16:52|4735004
1.48|57|306.72|16:53|4735005
12.46|65|336.09|16:53|4735006
11.93|48|250.83|16:54|4735007
1.97|77|400.22|16:54|4735008
1.59|54|293|16:55|4735009
22.38|76|299.84|16:55|4735010
2.68|77|421.22|16:56|4735011
1.00|62|289.31|16:56|4735012
9.41|67|339.09|16:57|4735013
1.68|70|364.89|16:57|4735014
2.58|59|246.54|16:58|4735015
1.00|75|404.25|16:58|4735016
2.75|71|350.98|16:58|4735017
10.88|79|389.52|16:59|4735018
1.39|60|264.25|16:59|4735019
1.67|60|314.97|17:00|4735020
1.11|62|318.54|17:00|4735021
2.35|56|320.78|17:00|4735022
1.00|57|266.39|17:01|4735023
9.40|54|348.38|17:01|4735024
1.53|60|278.23|17:02|4735025
1.00|56|315.96|17:02|4735026
1.73|49|314.02|17:02|4735027
10.65|54|306.95|17:02|4735028
1.00|63|307.96|17:03|4735029
1.63|63|277.71|17:03|4735030
1.16|52|268.19|17:04|4735031
1.00|65|294.4|17:04|4735032
3.63|57|261.41|17:04|4735033
1.32|52|253.16|17:05|4735034
1.09|49|236.49|17:05|4735035
1.00|58|297.99|17:05|4735036
1.00|53|321.49|17:05|4735037
1.00|51|267.52|17:06|4735038
3.20|47|255|17:06|4735039
20.17|79|474.2|17:06|4735040
1.87|55|276.4|17:07|4735041
1.39|55|290.04|17:08|4735042
2.46|45|259.01|17:08|4735043
1.00|54|282.13|17:08|4735044
6.76|63|314.26|17:08|4735045
2.24|52|263.83|17:09|4735046
3.00|49|202.15|17:09|4735047
1.00|54|347.53|17:10|4735048
6.18|62|285.99|17:10|4735049
3.18|63|348.92|17:11|4735050
4.23|51|295.15|17:11|4735051
2.44|50|213.37|17:12|4735052
1.30|57|314.36|17:12|4735053
1.14|55|337.81|17:12|4735054
1.63|50|279.86|17:13|4735055
2.97|59|310.4|17:13|4735056
3.57|63|278.73|17:13|4735057
1.00|61|304.12|17:14|4735058
3.83|56|292.23|17:14|4735059
1.54|56|307.34|17:15|4735060
1.50|51|295.4|17:15|4735061
1.43|57|294.38|17:15|4735062
4.51|40|194.32|17:16|4735063
1.64|47|252.03|17:16|4735064
5.43|60|330.45|17:16|4735065
2.51|62|279.41|17:17|4735066
1.92|48|246.36|17:17|4735067
2.18|60|394.81|17:18|4735068
1.00|51|253.84|17:18|4735069
51.75|69|324.39|17:18|4735070
81.81|47|307.62|17:19|4735071
1.00|51|254.83|17:20|4735072
1.59|63|335.39|17:21|4735073
1.03|56|274.35|17:21|4735074
1.00|52|257.22|17:21|4735075
1.40|63|346.88|17:21|4735076
1.08|57|295.83|17:22|4735077
4.12|70|390.96|17:22|4735078
58.30|44|264.7|17:23|4735079
1.31|39|197.08|17:24|4735080
1.67|58|313.98|17:24|4735081
1.19|71|381.51|17:24|4735082
2.35|49|232.53|17:24|4735083
1.14|46|253.95|17:25|4735084
1.00|60|213.45|17:25|4735085
1.17|47|233.89|17:25|4735086
1.24|42|244.94|17:26|4735087
1.49|59|325.15|17:26|4735088
1.99|66|324.5|17:26|4735089
6.20|52|271.59|17:26|4735090
1.01|61|392.91|17:27|4735091
1.08|53|319.55|17:27|4735092
3.05|54|273.27|17:28|4735093
3.24|53|225.43|17:28|4735094
1.17|57|306.44|17:28|4735095
1.31|55|312.28|17:29|4735096
1.00|55|335.56|17:29|4735097
28.05|48|246.28|17:29|4735098
1.11|60|338.96|17:30|4735099
1.00|48|227.34|17:30|4735100
1.41|46|262.37|17:31|4735101
2.08|53|294.36|17:31|4735102
1.00|46|242.43|17:31|4735103
2.00|67|373.41|17:31|4735104
1.02|55|303.96|17:32|4735105
1.00|60|332.12|17:32|4735106
1.93|52|240.24|17:32|4735107
1.02|53|257.74|17:33|4735108
1.83|59|332.52|17:33|4735109
7.42|53|288.85|17:33|4735110
1.18|44|261.31|17:34|4735111
1.15|52|310|17:34|4735112
4.03|45|244.03|17:34|4735113
103.96|45|266.42|17:35|4735114
1.80|46|238.85|17:36|4735115
1.31|51|217.16|17:36|4735116
1.00|47|221.96|17:37|4735117
1.23|66|328.14|17:37|4735118
3.07|52|223.77|17:37|4735119
1.00|66|281.38|17:38|4735120
47.42|55|295.25|17:38|4735121
2.15|60|330.53|17:39|4735122
2.17|58|317.65|17:39|4735123
1.36|46|224.62|17:40|4735124
1.00|60|334.95|17:40|4735125
2.06|53|430.93|17:40|4735126
2.24|47|408.12|17:40|4735127
1.00|65|400.6|17:41|4735128
1.44|52|406.26|17:41|4735129
1.65|60|603|17:41|4735130
2.54|54|536.83|17:42|4735131
2.54|57|323.92|17:42|4735132
2.39|55|459.03|17:43|4735133
1.45|55|437.96|17:43|4735134
1.87|56|424.86|17:43|4735135
3.53|73|504.55|17:44|4735136
2.04|53|294.83|17:44|4735137
7.76|61|320.27|17:44|4735138
1.52|54|322.32|17:45|4735139
5.32|46|387.97|17:45|4735140
1.25|54|322.39|17:46|4735141
4.93|51|423.93|17:46|4735142
1.00|48|425.24|17:47|4735143
1.74|55|593.62|17:47|4735144
10.29|46|520.98|17:47|4735145
2.35|53|357.45|17:48|4735146
2.11|49|256.72|17:48|4735147
1.00|61|399.81|17:49|4735148
1.13|56|481.44|17:49|4735149
15.25|66|580.79|17:49|4735150
1.00|41|239.3|17:50|4735151
1.62|55|451.67|17:50|4735152
2.25|60|574.97|17:51|4735153
1.36|72|373.14|17:51|4735154
1.87|59|246.84|17:51|4735155
3.23|47|341.35|17:52|4735156
1.00|55|439.58|17:52|4735157
1.12|60|576.75|17:52|4735158
1.06|65|667.64|17:53|4735159
1.20|50|638.63|17:53|4735160
2.78|50|479.97|17:53|4735161
1.45|44|286.19|17:53|4735162
8.89|54|295.97|17:54|4735163
132.42|60|294.92|17:54|4735164
1.33|62|308.9|17:56|4735165
1.00|49|192.91|17:56|4735166
1.25|61|376.41|17:56|4735167
2.32|39|201.42|17:56|4735168
7.53|59|313.44|17:57|4735169
2.72|44|199.59|17:57|4735170
1.04|49|322.63|17:58|4735171
1.41|39|208.75|17:58|4735172
1.00|58|283.31|17:58|4735173
1.00|53|226.57|17:59|4735174
9.14|63|281.69|17:59|4735175
1.00|47|203.77|18:00|4735176
1.00|54|271|18:00|4735177
3.64|49|262.77|18:00|4735178
1.15|56|235.37|18:00|4735179
1.65|58|195.14|18:01|4735180
1.13|59|236.47|18:01|4735181
20.16|60|235.47|18:01|4735182
1.00|59|235.31|18:02|4735183
1.13|73|278.49|18:02|4735184
1.31|45|172.68|18:03|4735185
22.09|54|212.47|18:03|4735186
3.76|54|190.68|18:04|4735187
1.42|57|192.05|18:04|4735188
1.12|45|200.73|18:04|4735189
9.44|51|201.99|18:05|4735190
1.00|52|186.68|18:05|4735191
3.92|58|226.87|18:06|4735192
1.53|51|228.5|18:06|4735193
1.21|55|242.4|18:06|4735194
1.58|61|267.04|18:07|4735195
1.00|59|243.95|18:07|4735196
1.33|64|245.18|18:07|4735197
2.80|54|223.75|18:08|4735198
1.60|61|230.78|18:08|4735199
2.10|52|223.36|18:08|4735200
1.70|51|215.52|18:09|4735201
1.22|58|212.95|18:09|4735202
1.00|51|182.48|18:09|4735203
6.65|54|208.89|18:09|4735204
1.00|61|207.67|18:10|4735205
1.02|52|213.67|18:10|4735206
1.69|52|208.21|18:11|4735207
28.88|49|186.34|18:11|4735208
1.34|51|218.2|18:12|4735209
1.13|47|190.44|18:12|4735210
1.04|59|245.74|18:12|4735211
1.72|58|264.07|18:13|4735212
6.41|50|161.35|18:13|4735213
22.74|57|241.3|18:13|4735214
133.68|53|216.71|18:14|4735215
1.24|48|163.53|18:16|4735216
1.00|48|183.99|18:16|4735217
1.00|52|208.99|18:16|4735218
1.43|64|214.74|18:16|4735219
1.72|43|180.93|18:17|4735220
8.09|62|255.04|18:17|4735221
1.28|46|195.34|18:18|4735222
1.00|53|197.67|18:18|4735223
2.11|56|234.1|18:18|4735224
1.39|59|219.97|18:18|4735225
1.00|52|211.18|18:19|4735226
1.20|54|211.84|18:19|4735227
1.00|46|161.76|18:19|4735228
4.55|59|244.88|18:19|4735229
1.19|42|140.48|18:20|4735230
1.28|50|249.17|18:20|4735231
1.65|58|188.23|18:20|4735232
1.00|52|254.62|18:21|4735233
1.21|66|237.97|18:21|4735234
1.17|43|164.39|18:21|4735235
3.86|51|186.59|18:22|4735236
62.73|60|307.79|18:22|4735237
1.00|50|229.78|18:23|4735238
1.06|52|178.45|18:23|4735239
12.25|45|195.17|18:24|4735240
2.57|51|191.11|18:24|4735241
1.27|56|176.89|18:25|4735242
1.70|47|182.28|18:25|4735243
1.00|47|170.1|18:25|4735244
9.52|52|185.36|18:26|4735245
5.70|49|186.95|18:26|4735246
4.72|50|229.38|18:27|4735247
3.96|51|219.89|18:27|4735248
1.00|48|172.8|18:28|4735249
3.15|53|191.88|18:28|4735250
2.18|57|240.43|18:29|4735251
1.40|59|244.37|18:29|4735252
5.54|55|204.56|18:29|4735253
2.95|49|189.69|18:30|4735254
1.00|53|211.76|18:30|4735255
1.21|63|227.77|18:30|4735256
1.00|54|219.08|18:31|4735257
6.62|61|260.05|18:31|4735258
1.50|54|211.56|18:32|4735259
1.69|52|203.26|18:32|4735260
2.16|57|201.02|18:32|4735261
1.31|53|207.49|18:33|4735262
1.18|50|161.47|18:33|4735263
1.00|52|199.17|18:33|4735264
1.22|31|127.82|18:33|4735265
1.12|55|248|18:34|4735266
1.00|62|259.77|18:34|4735267
1.25|45|145.64|18:34|4735268
1.00|56|222.63|18:34|4735269
34.31|47|191.76|18:35|4735270
3.63|52|170.4|18:35|4735271
1.00|44|174.29|18:36|4735272
10.62|48|180.77|18:36|4735273
1.00|64|205.29|18:37|4735274
1.00|45|174.65|18:37|4735275
1.51|59|240.69|18:37|4735276
2.52|60|227.77|18:38|4735277
8.76|53|243.25|18:38|4735278
2.06|40|143.91|18:39|4735279
2.96|57|213.46|18:39|4735280
1.36|55|200.6|18:40|4735281
4.78|48|204.86|18:40|4735282
2.36|48|167.82|18:40|4735283
1.17|47|172.42|18:41|4735284
10.47|50|195.36|18:41|4735285
1.14|52|191.76|18:42|4735286
1.51|61|239.38|18:42|4735287
1.01|56|239.63|18:42|4735288
15.31|48|150.41|18:42|4735289
8.25|44|141.65|18:43|4735290
13.01|50|208.47|18:44|4735291
1.00|60|218.32|18:45|4735292
1.03|51|213.78|18:45|4735293
9.38|47|143.99|18:45|4735294
1.14|61|210.59|18:46|4735295
6.48|50|183.55|18:46|4735296
1.18|58|207.2|18:47|4735297
1.98|53|182.49|18:47|4735298
3.23|59|220.15|18:47|4735299
1.01|55|227.67|18:48|4735300
1.00|65|219.19|18:48|4735301
1.09|70|267.33|18:48|4735302
1.00|56|184.28|18:48|4735303
1.00|50|207.57|18:49|4735304
1.99|53|179.05|18:49|4735305
5.93|57|192.5|18:49|4735306
1.00|58|213.59|18:50|4735307
5.23|54|186.31|18:50|4735308
14.82|51|176.86|18:51|4735309
2.75|62|255.59|18:51|4735310
1.00|48|148.14|18:52|4735311
26.93|49|201.96|18:52|4735312
1.25|62|274.64|18:53|4735313
2.27|41|143.98|18:53|4735314
1.60|61|222.33|18:54|4735315
1.21|56|212.49|18:54|4735316
3.36|57|220.03|18:54|4735317
2.16|35|150.09|18:55|4735318
1.46|54|198.67|18:55|4735319
1.65|56|246.48|18:55|4735320
2.55|50|185.36|18:56|4735321
1.66|58|249.08|18:56|4735322
2.37|50|188.98|18:56|4735323
2.09|51|193.7|18:57|4735324
1.71|49|166.79|18:57|4735325
1.35|48|141.85|18:58|4735326
23.37|58|222.77|18:58|4735327
2.47|55|236.07|18:59|4735328
4.92|53|189.49|18:59|4735329
1.15|50|196.87|19:00|4735330
2.68|60|265.7|19:00|4735331
4.43|55|274.2|19:00|4735332
2.20|63|230.02|19:01|4735333
1.00|65|212.06|19:01|4735334
1.33|62|176.05|19:01|4735335
1.92|64|218.51|19:02|4735336
3.45|65|214.93|19:02|4735337
37.25|59|179.14|19:03|4735338
1.05|77|226.97|19:04|4735339
1.41|60|224.09|19:04|4735340
2.88|54|214.29|19:04|4735341
1.93|73|223.76|19:04|4735342
3.41|55|195.62|19:05|4735343
13.15|68|276.99|19:05|4735344
1.00|56|192.92|19:06|4735345
3.32|54|158.44|19:06|4735346
1.64|62|224.42|19:07|4735347
1.18|53|154.54|19:07|4735348
1.26|68|201.06|19:07|4735349
2.48|48|148.57|19:08|4735350
8.29|65|259.07|19:08|4735351
1.22|52|227.78|19:09|4735352
1.00|74|217.44|19:09|4735353
4.81|66|228.39|19:09|4735354
1.00|59|201.74|19:10|4735355
1.59|58|172.82|19:10|4735356
3.01|50|174.4|19:10|4735357
1.58|59|263.35|19:11|4735358
108.98|60|254.67|19:11|4735359
1.47|58|200.16|19:12|4735360
1.07|56|183.81|19:13|4735361
1.08|54|216.04|19:13|4735362
1.36|65|247.56|19:13|4735363
1.00|70|224.09|19:13|4735364
1.00|58|195.59|19:13|4735365
3.09|63|232.97|19:14|4735366
1.25|70|260.88|19:14|4735367
10.22|59|179.33|19:14|4735368
1.54|52|180.75|19:15|4735369
1.02|62|204.84|19:15|4735370
2.87|74|265.74|19:16|4735371
1.52|60|185.83|19:16|4735372
2.01|73|294.58|19:16|4735373
2.04|57|167.23|19:17|4735374
1.19|57|202.65|19:17|4735375
1.44|60|255.72|19:17|4735376
4.34|60|207.98|19:18|4735377
1.00|55|239.5|19:18|4735378
1.27|52|155.78|19:18|4735379
1.67|56|278.45|19:19|4735380
6.39|77|251.29|19:19|4735381
10.39|61|165.79|19:20|4735382
3.96|59|216.25|19:20|4735383
1.00|68|272.66|19:21|4735384
1.63|63|230.93|19:21|4735385
1.86|59|203.53|19:21|4735386
4.94|61|211.15|19:22|4735387
1.67|58|176.02|19:22|4735388
6.01|71|266.51|19:23|4735389
1.00|62|240.51|19:23|4735390
1.63|63|272.58|19:23|4735391
1.66|57|164.31|19:24|4735392
1.00|66|301.13|19:24|4735393
3.46|70|253.54|19:24|4735394
2.86|51|175.85|19:25|4735395
2.32|66|277.55|19:25|4735396
1.72|56|181.29|19:26|4735397
3.49|62|232.33|19:26|4735398
4.82|57|244.41|19:26|4735399
1.35|66|251.98|19:27|4735400
3.76|73|229.24|19:27|4735401
3.61|80|285.01|19:28|4735402
1.58|66|271.55|19:28|4735403
1.00|58|209.15|19:29|4735404
2.30|75|283.68|19:29|4735405
11.01|62|187.83|19:29|4735406
1.00|63|179.6|19:30|4735407
1.00|64|292.63|19:30|4735408
1.00|68|207.37|19:30|4735409
1.00|61|238.92|19:31|4735410
1.22|73|218.67|19:31|4735411
2.39|72|287.84|19:31|4735412
1.89|58|211.18|19:31|4735413
2.40|74|223.49|19:32|4735414
2.78|72|250|19:32|4735415
4.33|58|213.47|19:33|4735416
1.18|70|257.21|19:33|4735417
1.22|76|261.55|19:33|4735418
1.00|62|239.57|19:34|4735419
2.35|79|262.74|19:34|4735420
1.23|60|213.33|19:34|4735421
1.00|66|217.68|19:35|4735422
1.31|56|157.6|19:35|4735423
1.22|69|293.41|19:35|4735424
1.16|65|203.82|19:35|4735425
2.20|64|251.47|19:36|4735426
8.27|66|204.45|19:36|4735427
1.00|63|144.72|19:37|4735428
1.07|54|234.83|19:37|4735429
8.80|72|275.73|19:37|4735430
1.18|68|241.37|19:38|4735431
11.05|57|274.05|19:38|4735432
1.63|70|238.89|19:39|4735433
3.34|54|229.27|19:39|4735434
3.53|58|174.09|19:39|4735435
146.58|59|161.64|19:40|4735436
1.24|55|207.22|19:41|4735437
1.67|58|201.54|19:41|4735438
1.25|64|230.68|19:42|4735439
1.00|65|239.01|19:42|4735440
13.87|55|177.56|19:42|4735441
1.85|71|287.89|19:43|4735442
1.74|65|198.82|19:43|4735443
3.30|73|199.97|19:44|4735444
1.00|61|261.33|19:44|4735445
1.07|64|249.08|19:44|4735446
1.47|61|251.33|19:45|4735447
1.00|62|200.62|19:45|4735448
3.30|68|257.69|19:45|4735449
1.23|60|232.49|19:46|4735450
1.51|71|309.1|19:46|4735451
5.06|61|199.44|19:46|4735452
12.26|63|219.78|19:47|4735453
4.63|57|197.82|19:48|4735454
1.29|57|197.85|19:48|4735455
1.00|64|296.39|19:48|4735456
1.20|57|193.87|19:49|4735457
1.80|57|232.39|19:49|4735458
1.00|69|256.4|19:49|4735459
1.47|63|233.75|19:49|4735460
1.00|64|281.43|19:50|4735461
1.32|54|167.6|19:50|4735462
2.30|58|290.71|19:50|4735463
1.08|65|286.22|19:51|4735464
1.16|57|205.45|19:51|4735465
1.03|62|199.55|19:51|4735466
